Original_ID,lon,lat,Class,margin,Human_Class,Conf,WC_local,WC_bams,City,DW_raw,ESRI_raw,WC_ee_raw,WC_C3,DW_C3,ESRI_C3,WC_ee_C3
1254,112.48816277155164,28.255474199402812,1,0.4333333333333333,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
4370,112.75613022080448,28.468824079381196,1,0.52,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
6997,112.34551030443345,28.165103681820387,2,0.24,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
9408,113.0441301008932,28.29949164832467,2,0.3733333333333333,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
1743,113.0147551911025,28.24397576376608,1,0.3466666666666667,3.0,med,1,1,Changsha,0,1,50,1.0,3,3,1
3382,112.3270050095806,27.979421912592883,1,0.5933333333333334,3.0,med,1,1,Changsha,6,7,50,1.0,1,1,1
10976,112.70034484166068,28.4763699277678,3,0.5666666666666667,3.0,low,3,3,Changsha,0,1,80,3.0,3,3,3
9321,112.8817146975244,28.265355667528127,2,0.4366666666666667,1.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
6932,112.72001794638288,28.48149032488728,2,0.4133333333333334,2.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
5774,113.44585669595143,28.433250794130064,2,0.4533333333333332,3.0,low,2,2,Changsha,0,1,30,2.0,3,3,2
901,112.978014095982,28.237148567606773,1,0.4,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6934,112.943339126015,27.987955907792017,2,0.3966666666666666,1.0,high,2,2,Changsha,6,7,30,2.0,1,1,2
9579,113.74625332696102,28.100514812892193,2,0.5933333333333333,2.0,high,2,2,Changsha,1,2,10,2.0,2,2,2
12868,112.65201547937502,28.32590211767778,3,0.3533333333333333,3.0,med,3,3,Changsha,0,1,80,3.0,3,3,3
8258,113.21013876539848,28.53260446455368,2,0.55,2.0,low,2,2,Changsha,6,7,30,2.0,1,1,2
6223,113.47307564906028,28.024697002912507,2,0.3533333333333333,2.0,high,2,2,Changsha,1,7,10,2.0,2,1,2
7827,112.97109706829428,28.324824139336837,2,0.5066666666666666,2.0,high,2,2,Changsha,1,7,10,2.0,2,1,2
9432,112.32278292774522,27.963072574421908,2,0.5066666666666666,2.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
2609,112.83473280816494,28.168786774485277,1,0.4766666666666666,2.0,med,1,1,Changsha,1,7,50,1.0,2,1,1
14914,113.63072998142324,28.1404000115071,3,0.5933333333333333,2.0,med,3,3,Changsha,0,1,80,3.0,3,3,3
12286,112.62910843963,28.096023236471595,3,0.47,3.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
13352,112.58787576808888,28.185675101826725,3,0.4299999999999999,3.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
5889,112.63656445648816,28.411062406612313,2,0.4733333333333333,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
5768,114.15714273791728,28.380879013065897,2,0.5,2.0,low,2,2,Changsha,6,7,30,2.0,1,1,2
6204,113.46400266469068,28.221248387077857,2,0.5033333333333333,2.0,low,2,2,Changsha,7,7,10,2.0,2,1,2
8426,113.53613738200546,28.119828591500763,2,0.3933333333333333,2.0,low,2,2,Changsha,1,7,10,2.0,2,1,2
5216,113.90812974115936,28.389682502850267,2,0.5533333333333332,2.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
5225,113.30239574507756,28.511494055376875,2,0.5933333333333333,3.0,high,2,2,Changsha,6,7,30,2.0,1,1,2
9574,113.11087492650329,28.04967016781103,2,0.4933333333333333,2.0,high,2,2,Changsha,1,7,10,2.0,2,1,2
8708,112.7767016408108,28.413038700237376,2,0.5233333333333334,3.0,high,2,2,Changsha,0,1,10,2.0,3,3,2
5852,113.6168060945194,27.950675823501054,2,0.36,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
2357,112.04780861927624,28.02721228570804,1,0.47,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
393,112.91441337386634,27.99765771286051,1,0.3633333333333333,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6907,112.90812516687753,28.201395619298815,2,0.51,3.0,high,2,2,Changsha,0,7,40,2.0,3,1,2
1475,112.80248328946504,28.46954273160849,1,0.56,2.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
5365,113.08688990841728,28.33829886859863,2,0.5933333333333333,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
3806,113.80293702138896,28.03835139523112,1,0.52,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6599,113.2486764910872,28.562608195043275,2,0.44,2.0,high,2,2,Changsha,6,7,40,2.0,1,1,2
2658,113.05104712858092,28.217565294412967,1,0.5266666666666666,2.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
1831,112.9855599443686,28.16914610059893,1,0.5833333333333334,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6177,113.29314309765114,28.11237257464257,2,0.3533333333333334,3.0,med,2,2,Changsha,6,7,10,2.0,1,1,2
10994,112.76637101504345,28.36219405515621,3,0.5566666666666666,3.0,high,3,3,Changsha,0,7,80,3.0,3,1,3
7871,113.21337270042132,28.12512865167707,2,0.5133333333333333,3.0,high,2,2,Changsha,0,1,10,2.0,3,3,2
7469,112.76834730866852,28.339826004581635,2,0.4533333333333333,3.0,high,2,2,Changsha,4,5,30,2.0,2,2,2
4886,112.88746391534276,28.219900914151676,1,0.5733333333333333,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
1346,112.94666289256624,28.14219664207534,1,0.5866666666666667,3.0,high,1,1,Changsha,1,7,50,1.0,2,1,1
10031,112.79691373470352,28.27209303215902,3,0.5766666666666667,2.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
3354,113.67357962047576,28.253947063419808,1,0.4466666666666667,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
853,112.01115735568416,28.09575374188636,1,0.54,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
48,112.9508849744016,28.24478424752179,1,0.3866666666666666,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
5978,113.62551975277536,28.186932743224492,2,0.4333333333333333,2.0,low,2,2,Changsha,6,7,30,2.0,1,1,2
4826,113.33239947556716,28.10626403071056,1,0.52,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
108,113.88082095652211,28.413308194822612,1,0.5166666666666667,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
14590,112.4367791373,28.09952666607966,3,0.5,3.0,med,3,3,Changsha,0,1,80,3.0,3,3,3
7514,113.44944995708794,28.34018533069528,2,0.3533333333333333,2.0,low,2,2,Changsha,6,7,40,2.0,1,1,2
8812,113.05787432474024,28.01903761662255,2,0.2466666666666666,2.0,med,2,2,Changsha,6,7,10,2.0,1,1,2
1212,113.12264285672524,28.271284548403315,1,0.2833333333333332,3.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
12456,113.62713672028676,28.138333886353625,3,0.5233333333333333,1.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
5393,112.8765943004049,27.971696401149455,2,0.4766666666666667,2.0,med,2,2,Changsha,6,7,10,2.0,1,1,2
3068,112.15641493712629,27.99136950587167,1,0.28,2.0,high,1,1,Changsha,1,7,50,1.0,2,1,1
13673,112.917826971946,28.076709457863025,3,0.4733333333333333,2.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
9368,113.29637703267396,28.201305787770405,2,0.4733333333333334,2.0,low,2,2,Changsha,6,5,10,2.0,1,2,2
6642,112.52607167654148,28.06637883209565,2,0.4866666666666667,2.0,low,2,2,Changsha,6,7,60,2.0,1,1,2
3106,112.9118980910708,28.236519746907888,1,0.5133333333333334,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
8589,113.21615747780208,28.12881174434196,2,0.5266666666666666,2.0,high,2,2,Changsha,6,7,30,2.0,1,1,2
9373,112.5548177656333,28.027302117236452,2,0.4733333333333334,3.0,med,2,2,Changsha,6,7,40,2.0,1,1,2
13875,112.611231965476,28.003227267622048,3,0.3666666666666667,3.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
3156,112.87398918608096,28.18872937379273,1,0.3866666666666666,1.0,high,1,1,Changsha,0,7,50,1.0,3,1,1
309,112.72415019668983,28.46612913352884,1,0.4866666666666666,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
5410,113.14581939105553,28.206246521833062,2,0.3166666666666666,2.0,low,2,2,Changsha,6,7,60,2.0,1,1,2
6618,113.317756936436,28.28071685888657,2,0.3166666666666666,1.0,low,2,2,Changsha,6,7,60,2.0,1,1,2
5321,116.09597661563244,28.367763609917752,2,0.4866666666666667,1.0,high,2,2,Nanchang,6,7,10,2.0,1,1,2
7389,115.81543275240192,28.751164573179963,2,0.4533333333333333,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
3495,116.49779304221912,28.309373116449983,1,0.41,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
7813,115.90247950343311,28.798056631011,2,0.35,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
8776,116.19353365548784,28.266613308925898,2,0.5133333333333333,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8547,115.88388437705184,28.4973905054162,2,0.4066666666666667,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
3625,115.48790699981194,28.75053575248108,1,0.3266666666666666,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
9818,115.79459183781036,28.844679194256805,2,0.3266666666666666,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8320,116.0662423797281,28.588030517583856,2,0.33,3.0,med,2,2,Nanchang,0,1,10,2.0,3,3,2
6723,116.1399940645543,28.297515354699605,2,0.3366666666666666,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
14189,116.100019034411,28.52775356201944,3,0.29,3.0,med,3,3,Nanchang,7,1,80,3.0,2,3,3
6414,116.12741765057665,28.251611443681096,2,0.3266666666666666,2.0,med,2,2,Nanchang,6,7,60,2.0,1,1,2
7466,115.85181452140876,28.637617521267256,2,0.4733333333333333,3.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
6441,116.48449797601414,28.465051155187897,2,0.4833333333333333,2.0,med,2,2,Nanchang,1,2,10,2.0,2,2,2
2535,116.32917926338988,28.267062466567953,1,0.2466666666666666,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
5164,115.7993529088162,28.500983766552675,2,0.4666666666666667,2.0,med,2,2,Nanchang,6,7,60,2.0,1,1,2
12250,116.1234650633265,28.78314459729462,3,0.4,2.0,med,3,3,Nanchang,7,1,80,3.0,2,3,3
7016,115.7680017054004,28.67822137210946,2,0.34,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
5178,115.88918443722814,28.51634495791112,2,0.4566666666666667,1.0,high,2,2,Nanchang,6,7,30,2.0,1,1,2
9197,115.745453991769,28.792397244721048,2,0.3533333333333333,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
7434,116.06498473833032,28.964334790101525,2,0.4266666666666666,2.0,med,2,2,Nanchang,4,5,30,2.0,2,2,2
10643,115.8595400328522,28.355546522053725,3,0.4833333333333334,2.0,med,3,3,Nanchang,0,7,80,3.0,3,1,3
9094,115.94496981637197,28.510595740092754,2,0.3199999999999999,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
9375,115.86510958761372,28.77874285240243,2,0.1799999999999999,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
951,115.849029744028,28.71092004845141,1,0.43,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
13675,116.42224472682466,28.687474019535887,3,0.4633333333333332,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
9005,116.43176686883632,28.502690565592506,2,0.53,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8912,115.9331120546216,28.283860962380988,2,0.37,3.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8289,115.77815266811096,28.742540746452416,2,0.3966666666666666,2.0,med,2,2,Nanchang,7,8,60,2.0,2,2,2
12604,116.09615627868928,28.774251275981836,3,0.38,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
7058,116.07693233160911,28.99586565657412,2,0.54,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8472,116.43410248857504,28.367583946860925,2,0.31,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
8252,116.15068401643532,28.811711023329615,2,0.3333333333333333,1.0,high,2,2,Nanchang,6,7,30,2.0,1,1,2
5201,115.77851199422462,28.71298617360488,2,0.3866666666666666,2.0,med,2,2,Nanchang,6,7,60,2.0,1,1,2
7099,116.34867270505528,28.66789074634208,2,0.4533333333333333,1.0,high,2,2,Nanchang,6,7,10,2.0,1,1,2
1412,116.32873010574782,28.26778111879525,1,0.3933333333333333,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
5629,116.4029309482161,28.4823886401714,2,0.4766666666666667,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
3382,116.05330663963676,28.742181420338767,1,0.5066666666666666,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
9377,116.01575706076058,29.048506932223525,2,0.4366666666666666,2.0,med,2,2,Nanchang,0,1,60,2.0,3,3,2
9968,116.38819857755654,28.686396041194943,2,0.54,2.0,med,2,2,Nanchang,6,5,10,2.0,1,2,2
4916,116.23099340283562,28.890852599860548,1,0.4133333333333334,2.0,high,1,1,Nanchang,0,1,50,1.0,3,3,1
8938,116.18374201889092,28.261133585692765,2,0.3066666666666666,1.0,high,2,2,Nanchang,6,7,30,2.0,1,1,2
11865,116.3511879878508,28.67786204599581,3,0.4566666666666666,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
8043,115.75973720478652,28.37351282773611,2,0.4399999999999999,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
12460,116.14421614638968,28.749547605668543,3,0.4933333333333333,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
5664,116.0940901535358,28.602134067544533,2,0.4966666666666667,2.0,med,2,2,Nanchang,0,5,30,2.0,3,2,2
5472,116.18508949181712,28.36030759305956,2,0.4366666666666666,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
14541,115.75156253570104,28.377465414986244,3,0.4700000000000001,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
7124,115.89520314963174,28.928132684151507,2,0.35,3.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
9217,116.14682126071362,28.993440205306996,2,0.4566666666666666,2.0,med,2,2,Nanchang,6,5,30,2.0,1,2,2
9726,116.16173329443,28.192053140343972,2,0.33,2.0,med,2,2,Nanchang,0,5,60,2.0,3,2,2
6224,115.82818882943644,28.668339903984144,2,0.3166666666666666,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
11133,116.07369839658628,28.325003802393663,3,0.22,3.0,med,3,3,Nanchang,7,1,80,3.0,2,3,3
5432,116.11996163371845,28.356983826508316,2,0.4933333333333333,1.0,high,2,2,Nanchang,6,7,30,2.0,1,1,2
5166,115.74069292076318,28.69816397141691,2,0.3333333333333333,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
7669,116.07783064689325,28.45867311667065,2,0.5266666666666666,3.0,med,2,2,Nanchang,7,11,60,2.0,2,2,2
3030,115.90481512317182,28.60195440448771,1,0.4499999999999999,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
7320,115.8339380472548,28.604469687283245,2,0.4166666666666666,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
4860,115.72164863673984,28.726730397451913,1,0.3399999999999999,2.0,high,1,1,Nanchang,1,7,50,1.0,2,1,1
14984,115.99285002101551,28.86516078273473,3,0.47,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
2724,116.03111825211904,28.748379795799192,1,0.3233333333333333,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
5742,115.61879153670816,28.422201516135395,2,0.52,3.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
5952,115.75111337805896,28.39453340538451,2,0.44,3.0,med,2,2,Nanchang,0,1,60,2.0,3,3,2
6580,115.9647327526226,28.63240729261936,2,0.4566666666666666,2.0,med,2,2,Nanchang,6,7,40,2.0,1,1,2
8737,116.49437944413944,28.31718845942182,2,0.2266666666666666,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
10881,115.68796181358536,28.93693617393588,3,0.4033333333333333,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
14832,115.80770724095848,28.384382442673964,3,0.52,2.0,med,3,3,Nanchang,7,1,80,3.0,2,3,3
5702,115.9956347983963,28.588210180640683,2,0.5066666666666666,2.0,med,2,2,Nanchang,0,7,60,2.0,3,1,2
2428,116.27528034634273,28.368572093673457,1,0.47,2.0,high,1,1,Nanchang,0,1,50,1.0,3,3,1
4239,116.00596542416368,28.382316317520488,1,0.5133333333333333,2.0,high,1,1,Nanchang,0,1,50,1.0,3,3,1
8007,116.20206765068696,28.404235210453,2,0.3933333333333333,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
6055,116.32226223570215,28.45741547527288,2,0.4066666666666667,3.0,med,2,2,Nanchang,0,5,30,2.0,3,2,2
4184,116.18383185041934,28.28853220185841,1,0.26,2.0,high,1,1,Nanchang,1,2,50,1.0,2,2,1
4643,115.76395928662188,28.688192671763183,1,0.2466666666666666,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
8454,115.90813888972306,28.74882895344125,2,0.5433333333333333,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8178,116.02285375150512,28.71568111945724,2,0.4433333333333333,1.0,high,2,2,Nanchang,6,7,10,2.0,1,1,2
8761,116.20718804780644,28.23202817048729,2,0.4166666666666667,2.0,med,2,2,Nanchang,0,5,30,2.0,3,2,2
120,115.93293239156476,28.627915716198764,1,0.47,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
14343,115.89583197033062,28.60923075828908,3,0.3066666666666666,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
6775,115.77482890155972,28.63698870056837,2,0.39,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
2960,115.5551009830641,28.820694176170814,1,0.26,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
3557,115.72470290870584,28.627466558556705,1,0.3233333333333333,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
4648,116.14646193459996,28.83318075862007,1,0.3933333333333333,2.0,high,1,1,Nanchang,3,7,50,1.0,3,1,1
4813,116.0151282400617,28.86435229897902,1,0.35,3.0,med,1,1,Nanchang,0,7,50,1.0,3,1,1
104,116.19299466631736,28.1915141511735,1,0.4599999999999999,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
14903,116.41263275328458,28.55721830333856,3,0.3733333333333333,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
1919,115.58654201800827,28.555062346656673,1,0.4599999999999999,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
9525,115.94200537593436,28.860938700899368,2,0.5366666666666666,2.0,med,2,2,Nanchang,6,5,60,2.0,1,2,2
5458,115.99051440127684,28.454810360948933,2,0.5,2.0,med,2,2,Nanchang,0,1,30,2.0,3,3,2
7250,116.07693233160911,28.39022149202074,2,0.4666666666666667,3.0,med,2,2,Nanchang,0,5,40,2.0,3,2,2
14053,116.02689617028366,28.933612407384636,3,0.42,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
2738,116.03947258426132,28.40261824294159,1,0.2833333333333333,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
6186,115.99976704870323,28.84979959137629,2,0.5133333333333334,2.0,med,2,2,Nanchang,4,1,30,2.0,2,3,2
9834,115.88559117609168,28.840007954779384,2,0.4033333333333333,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
2686,115.83384821572638,28.621537677681516,1,0.5266666666666666,3.0,med,1,1,Nanchang,0,1,50,1.0,3,3,1
393,116.23126289742083,28.210917761310483,1,0.3633333333333334,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
4343,115.86223497870456,28.829677329012007,1,0.3833333333333333,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
8426,115.76665423247424,28.642198929216264,2,0.4766666666666666,1.0,high,2,2,Nanchang,6,7,60,2.0,1,1,2
6303,116.23925790344953,28.964244958573115,2,0.3266666666666666,2.0,med,2,2,Nanchang,0,1,90,2.0,3,3,3
14010,116.29369580966716,28.29949164832467,3,0.36,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
4930,115.91954749383136,28.50313972323456,1,0.5266666666666666,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
4402,115.8912505623816,28.68477907368353,1,0.5366666666666666,2.0,high,1,1,Nanchang,0,7,50,1.0,3,1,1
5716,115.94784442528116,28.80290753354525,2,0.3933333333333332,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
8498,115.75075405194532,28.447893333261213,2,0.2499999999999999,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
10686,116.02141644705053,29.067910542360504,3,0.4233333333333333,2.0,med,3,3,Nanchang,7,1,80,3.0,2,3,3
4508,115.82369725301582,28.53745536708793,1,0.45,1.0,med,1,1,Nanchang,0,5,50,1.0,3,2,1
6333,115.96437342650894,29.002962347318665,2,0.51,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
7170,115.81228864890753,28.532514633025272,2,0.5,2.0,med,2,2,Nanchang,7,7,30,2.0,2,1,2
10890,116.42898209145557,28.670585692194443,3,0.3533333333333334,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
10319,116.08277138095588,28.598989964050116,3,0.47,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
6513,115.58842848010492,28.818089061846862,2,0.32,1.0,high,2,2,Nanchang,6,7,10,2.0,1,1,2
6363,115.77006783055388,28.660614392540715,2,0.3466666666666667,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
2863,115.967876856117,28.725113429940496,1,0.5299999999999999,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
9247,115.6280441841346,28.873155788763395,2,0.41,2.0,med,2,2,Nanchang,6,7,40,2.0,1,1,2
6461,115.6552631372434,28.85752510281971,2,0.45,1.0,high,2,2,Nanchang,6,7,10,2.0,1,1,2
6847,116.22901710921056,28.201754945412464,2,0.4533333333333332,2.0,med,2,2,Nanchang,0,1,30,2.0,3,3,2
6178,116.0211469524653,28.489575162444357,2,0.4533333333333333,2.0,med,2,2,Nanchang,0,1,30,2.0,3,3,2
6430,115.92170345051326,28.587581359941797,2,0.5266666666666666,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
4063,115.8032156645379,28.636629374454724,1,0.41,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
1708,115.79629863685018,28.563416678798983,1,0.5166666666666667,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
601,116.52797643576552,28.370278892713287,1,0.4933333333333333,2.0,high,1,1,Nanchang,1,7,50,1.0,2,1,1
12774,116.03462168172707,28.47169868829038,3,0.5233333333333333,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
8330,115.69290254764802,28.39426391079928,2,0.4533333333333333,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8899,115.62400176535606,28.46612913352884,2,0.4166666666666667,3.0,med,2,2,Nanchang,1,1,10,2.0,2,3,2
7084,116.08097475038764,28.718555728366425,2,0.3466666666666666,2.0,med,2,2,Nanchang,0,1,10,2.0,3,3,2
10584,115.67736169323275,28.367314452275693,3,0.5166666666666667,3.0,med,3,3,Nanchang,0,5,80,3.0,3,2,3
2157,115.6116948459636,28.851057232774053,1,0.3333333333333333,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
13035,115.91442709671188,28.780359819913848,3,0.5166666666666667,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
6127,116.03812511133516,28.337670047899746,2,0.2933333333333333,2.0,med,2,2,Nanchang,1,2,10,2.0,2,2,2
1041,115.9257458692918,28.74325939867971,1,0.4266666666666666,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
8745,115.83681265616396,28.594857713743167,2,0.2266666666666666,2.0,med,2,2,Nanchang,6,7,60,2.0,1,1,2
6398,115.871487626131,28.643995559784504,2,0.43,2.0,med,2,2,Nanchang,6,7,40,2.0,1,1,2
9159,115.88011145285851,28.711818363735528,2,0.4733333333333334,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
4546,115.92691367916116,28.413667520936254,1,0.37,2.0,high,1,1,Nanchang,6,7,50,1.0,1,1,1
9462,115.97147011725347,29.02811517527401,2,0.5166666666666666,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
14949,116.16200278901523,28.811172034159146,3,0.5166666666666666,3.0,med,3,3,Nanchang,7,1,80,3.0,2,3,3
3553,116.3961037520568,28.51266186524623,1,0.4133333333333333,1.0,med,1,1,Nanchang,6,7,50,1.0,1,1,1
8184,115.76431861273552,28.64237859227309,2,0.3133333333333333,2.0,med,2,2,Nanchang,6,7,60,2.0,1,1,2
7364,116.32621482295228,28.252509758965218,2,0.52,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
9545,115.9603310077304,28.862016679240313,2,0.5066666666666666,2.0,med,2,2,Nanchang,1,11,60,2.0,2,2,2
7616,115.59399803486646,28.42292016836269,2,0.49,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
14104,116.5233051962881,28.499097304456026,3,0.4733333333333333,2.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
5322,115.931674750167,28.517153441666828,2,0.4766666666666667,2.0,med,2,2,Nanchang,6,7,10,2.0,1,1,2
3185,115.94928172973572,28.302096762648613,1,0.4266666666666667,1.0,med,1,1,Nanchang,6,5,50,1.0,1,2,1
7418,115.80420381135043,28.705260662161457,2,0.3,2.0,med,2,2,Nanchang,6,7,60,2.0,1,1,2
7599,116.11349376367278,28.67238232276268,2,0.3566666666666667,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
8946,115.74132174146206,28.623244476721343,2,0.3033333333333333,2.0,med,2,2,Nanchang,6,7,60,2.0,1,1,2
5656,115.83950760201633,28.65845843585883,2,0.4066666666666667,2.0,med,2,2,Nanchang,6,7,30,2.0,1,1,2
13160,115.98763979236764,28.86471162509267,3,0.3966666666666667,3.0,med,3,3,Nanchang,0,1,80,3.0,3,3,3
7619,116.21653052676128,28.658727930444066,2,0.26,2.0,med,2,2,Nanchang,0,5,90,2.0,3,2,3
6209,117.30133606386404,32.325291594106304,2,0.5566666666666666,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
6315,116.830529023457,31.938836358878085,2,0.34,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
899,116.8177729464225,31.75396307340629,1,0.36,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
9364,117.23989129843024,32.165121978947795,2,0.2733333333333334,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
6192,117.60388865155548,32.02148136501708,2,0.4266666666666667,2.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
6699,117.42943582337946,31.81522817578324,2,0.3366666666666666,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
5203,117.23737601563472,31.71030495059808,2,0.4033333333333332,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
6556,116.98665621983696,31.727283109467937,2,0.3133333333333333,1.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
8014,117.25704912035694,32.335352725288445,2,0.4333333333333333,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
7227,117.4507258956131,32.155599836936126,2,0.2866666666666666,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
